ID,Name,Learning preference,Assessment 1,Assessment 2,Quiz 1,Quiz 2,Beginner lecture 1,Beginner lecture 2,Beginner lecture 3,Medium lecture 1,Medium lecture 2,Medium lecture 3,Advanced lecture 1,Advanced lecture 2,Advanced lecture 3,Beginner lesson 1,Beginner lesson 2,Beginner lesson 3,Medium lesson 1,Medium lesson 2,Medium lesson 3,Advanced lesson 1,Advanced lesson 2,Advanced lesson 3,Beginner hands-on 1,Beginner hands-on 2,Beginner hands-on 3,Medium hands-on 1,Medium hands-on 2,Medium hands-on 3,Advanced hands-on 1,Advanced hands-on 2,Advanced hands-on 3,Overall Score,Overall Performance
01HNCCSNV09FWMQ96Y7K61PF4Q,Alie Tarrant,Visual,72,96,7,23,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,79.2,Good
01HNCCSNV45WS95HGV65QGHBF9,Dorry Hanbridge,Kinesthetic,70,98,9,9,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,74.4,Good
01HNCCSNV7FV64C3X9QJN3G446,Emili Trendle,Visual,51,64,23,4,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,56.8,Average
01HNCCSNV9EPQKX4VRGD4KC0TQ,Farleigh Sexon,Kinesthetic,83,69,20,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,68.8,Average
01HNCCSNVBYN4K11BMQ5E3HAMZ,Aleen Thurlbourne,Visual,75,1,10,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,34.8,Poor
01HNCCSNVEV0GPFD3CBP514011,Lyndel Brace,Auditory,73,87,22,21,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,81.2,Good
01HNCCSNVHZHSMMAJJN6ETB8BV,Donica Jacobsohn,Visual,50,2,11,16,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,31.6,Poor
01HNCCSNVKCQ5PH4SVT0DRS1W2,Nadia Gurys,Visual,18,57,5,9,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,35.6,Poor
01HNCCSNVPBAGXQREAVV6FMARF,Judy Guerrin,Visual,12,30,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,17.599999999999998,Poor
01HNCCSNVST685KT2E9D49VNDA,Blair Michin,Kinesthetic,49,66,3,23,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,56.39999999999999,Average
01HNCCSNVWRS3EX1KKF2G1FQYM,Brockie Melluish,Kinesthetic,89,73,5,14,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,72.39999999999999,Good
01HNCCSNW0AG1X4X374WF81GR1,Alfons Carsberg,Kinesthetic,46,88,21,18,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,69.19999999999999,Average
01HNCCSNW427MYXQSMDPRKVSCB,Emmanuel Van den Hof,Kinesthetic,40,70,24,12,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,58.4,Average
01HNCCSNW6RTCHBBTNKE894RSJ,Susannah Sweeney,Visual,7,65,4,3,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,31.6,Poor
01HNCCSNW8CWYKJ7JXYGDFJN2F,Bale Tricker,Auditory,99,36,8,4,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,58.8,Average
01HNCCSNWBA117YQYY3XTN0NKQ,Helen-elizabeth Petrishchev,Visual,86,95,4,25,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,84.0,Good
01HNCCSNWFCC62EJD39Z4DDVCK,Dannye Roath,Auditory,55,98,25,8,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,74.4,Good
01HNCCSNWHRAY7JKXXJNZ9SBF3,Bogey McAloren,Kinesthetic,37,82,3,13,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,54.0,Average
01HNCCSNWNH6RVM4353AAQ96GR,Dougy Giovanitti,Visual,1,67,7,4,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,31.6,Poor
01HNCCSNWR09NJJZNSK5Z1MVBR,Licha Conklin,Auditory,86,18,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,41.6,Poor
01HNCCSNWWVHP6ZPXGE69CW2VS,Zaneta McRobbie,Auditory,57,26,18,15,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,46.400000000000006,Poor
01HNCCSNX0T7JQ1GJ62E6N2BXN,Britteny Arnauduc,Kinesthetic,16,72,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,38.0,Poor
01HNCCSNX36QWPN815BTWHCY0N,Ashil Maliffe,Kinesthetic,57,39,14,15,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,50.0,Average
01HNCCSNX5WYEC5ZMXJ35SW80F,Esmaria Spurdon,Visual,56,12,7,7,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,32.800000000000004,Poor
01HNCCSNX7KNGZ87KFZ90MBY8Y,Kinsley Borthe,Kinesthetic,94,25,12,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,52.8,Average
01HNCCSNX92EEXTAFACESTYKGD,Reeba Golland,Visual,66,59,21,12,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,63.2,Average
01HNCCSNXA37ZC55XJ0G0WBVPR,Horst Manntschke,Kinesthetic,32,90,12,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,58.4,Average
01HNCCSNXD7KC4XY17AEAVWZQD,Butch Martugin,Visual,55,53,5,24,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,54.8,Average
01HNCCSNXE9WY95ZSSMMBW4EVK,Glendon Kyffin,Auditory,81,91,23,13,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,83.2,Good
01HNCCSNXGS0MSCQF05ZKGCWMP,Denna Bynold,Auditory,66,38,8,6,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,47.2,Poor
01HNCCSNXKFZM2997HP6DFTPX5,Darcey Berdale,Visual,13,66,11,16,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,42.4,Poor
01HNCCSNXPKDYQNPHDR6TVS25F,Ingram Moynham,Auditory,91,93,0,9,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,77.2,Good
01HNCCSNXQBE3CSSRE1EW6TZRX,Galen McIndoe,Kinesthetic,96,18,14,13,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,56.39999999999999,Average
01HNCCSNXSDKVJD4AQXWEMZ2MK,Nadeen Snooks,Auditory,75,86,11,12,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,73.6,Good
01HNCCSNXT93HVZZR706T2TQZ8,Ardenia Dumingos,Auditory,66,68,9,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,57.2,Average
01HNCCSNXWNFAVGB8PXRVMT669,Keefer Grzegorzewski,Auditory,78,68,22,11,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,71.6,Good
01HNCCSNXXBW35NQPN76T32PW8,Eddie Durram,Auditory,56,88,6,24,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,69.6,Average
01HNCCSNXZHCTMK91Z2RFCYKCK,Lock Valois,Auditory,32,46,0,11,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,35.6,Poor
01HNCCSNY1ZGWT2QB9Z08BB7CJ,Ertha Shelbourne,Visual,52,31,14,4,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,40.400000000000006,Poor
01HNCCSNY2YGHXH4FJAKCSJQ8D,Ancell Fredy,Visual,53,39,25,20,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,54.8,Average
01HNCCSNY59K45C0XHRGHBK8RY,Martainn Knottley,Kinesthetic,10,37,8,7,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,24.8,Poor
01HNCCSNY7CY4EYQH4PHBBQ91Q,Kiah Gillice,Kinesthetic,77,37,23,12,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,59.6,Average
01HNCCSNY9MVN7F05Z0FJEHEDF,Germain Kobierski,Kinesthetic,99,41,3,24,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,66.8,Average
01HNCCSNYBESCB4RSFMVQM636Y,Dory Fishleigh,Auditory,53,27,2,14,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,38.4,Poor
01HNCCSNYDFA1JPSHP0666VR39,Adrea O'Shavlan,Auditory,40,76,6,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,49.2,Poor
01HNCCSNYEGFZX0NSCCDRZQ18P,Amara Beldam,Kinesthetic,91,48,6,11,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,62.4,Average
01HNCCSNYHXX7H3HBXS3E81RQX,Zitella Verlander,Visual,16,58,10,23,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,42.8,Poor
01HNCCSNYKX5VVFYFMJQD3VVYY,Annabelle Dofty,Auditory,74,37,0,4,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,46.0,Poor
01HNCCSNYNN9CWCA0VW1AK5VAV,Dyana Shears,Visual,75,26,22,24,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,58.8,Average
01HNCCSNYRNB1QSHJ43EFPV3BD,Shurlock Oldrey,Kinesthetic,19,67,2,14,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,40.8,Poor
01HNCCSNYTGSPHEAMV722V972B,Willyt Nassie,Kinesthetic,23,54,5,14,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,38.4,Poor
01HNCCSNYVTB22JQA6N8JRV4X8,Ignaz Devanney,Kinesthetic,40,86,20,12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,63.2,Average
01HNCCSNYXQZT1A9AWFC17V5MZ,Evonne Swinbourne,Kinesthetic,30,64,1,7,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,40.8,Poor
01HNCCSNYZ0NHW244N99VSS7YP,Rachael Rash,Kinesthetic,8,1,16,18,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,17.2,Poor
01HNCCSNZ13PR2DSZKE3DEHADT,Kirsten Jacob,Visual,56,20,10,16,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,40.8,Poor
01HNCCSNZ2ZBEDM7BFEYZAHMF4,Cornela Reddy,Visual,57,97,8,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,64.8,Average
01HNCCSNZ4ZKGVGFBVFW2H2PWJ,Sidney De'Ath,Visual,96,68,2,2,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,67.2,Average
01HNCCSNZ7PTHWBTT0H6E6EST6,Gaelan Whitcombe,Visual,75,37,23,20,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,62.0,Average
01HNCCSNZ90025Q8WT904S0HZC,Sophey Hum,Kinesthetic,66,75,6,15,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,64.8,Average
01HNCCSNZBQ6VGRHAPKBQGXWB8,Seth Gowing,Visual,11,95,6,7,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,47.6,Poor
01HNCCSNZDCCSG2ESNGRW25EMC,Zara Domange,Kinesthetic,26,84,19,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,52.0,Average
01HNCCSNZG6CG5GNSN2J8FVKG2,Fredrika Quinevan,Visual,82,55,7,11,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,62.0,Average
01HNCCSNZJ4N8G2BSJN84YFN3N,Corty Scarse,Kinesthetic,28,83,19,19,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,59.6,Average
01HNCCSNZK059Q033KF9RWEZSY,Helaina McLay,Visual,90,81,19,15,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,82.0,Good
01HNCCSNZN07YZW4EVH8XXAG53,Bent Vigors,Auditory,63,64,1,11,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,55.60000000000001,Average
01HNCCSNZR0QWPPMYTDGC1H84K,Siegfried Abercromby,Kinesthetic,24,96,16,12,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,59.2,Average
01HNCCSNZV971ZX4M7YH8EH87P,Leicester Tayspell,Visual,80,71,24,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,70.0,Good
01HNCCSNZYEQ2NF4AVS3RMW11P,Janna Isacke,Visual,69,64,13,3,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,59.6,Average
01HNCCSP011SZSN7H5H43XD4D0,Moss England,Auditory,4,62,25,22,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,45.2,Poor
01HNCCSP04JCBQNYZ8BDKXBR6K,Remus Balcombe,Kinesthetic,97,12,8,9,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,50.4,Average
01HNCCSP08VA7DCGXVG950VVPK,Axe Handrek,Visual,48,30,1,18,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,38.8,Poor
01HNCCSP0CBZ092A67AFPN3EYG,Gweneth Bagguley,Kinesthetic,15,54,16,15,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,40.0,Poor
01HNCCSP0F57PQ4ZCG3ZZHGGCZ,Lee Caps,Kinesthetic,49,49,13,14,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,50.0,Average
01HNCCSP0KXWE5QEF3MB8CP5D5,Andy Kanter,Visual,98,65,10,6,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,71.6,Good
01HNCCSP0P44QMNMNWWGGXYYWW,Veronike Crinage,Kinesthetic,33,56,9,14,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,44.8,Poor
01HNCCSP0SBPSKAHN8SEKHWF29,Gaspard D'Onisi,Auditory,29,97,18,8,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,60.8,Average
01HNCCSP0VE8Z2KN48CYGW2V8R,Mercie Tipling,Auditory,38,53,11,10,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,44.8,Poor
01HNCCSP0YTDXM2K224CJPCH62,Nani Madrell,Auditory,85,26,8,2,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,48.4,Poor
01HNCCSP10KTC1NS4N2CXTHEN9,Bria Deschelle,Kinesthetic,15,40,15,11,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,32.4,Poor
01HNCCSP12X9NGJ8HB96XPR5DH,Karla Dono,Auditory,0,87,24,17,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,51.2,Average
01HNCCSP15X142R30BS2YC4NGJ,Amata Roskruge,Auditory,83,90,15,16,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,81.6,Good
01HNCCSP18DE2SC2AY32JGBK7Z,Caldwell Cossor,Kinesthetic,26,50,5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,32.800000000000004,Poor
01HNCCSP1ACHT82DK1BR2GSAZA,Gordie MacCook,Kinesthetic,68,80,11,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,64.0,Average
01HNCCSP1CKXMVN72ZBM2T725Y,Lissa Kisby,Auditory,69,97,12,20,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,79.2,Good
01HNCCSP1FA7CKVJ05CBHQ92WT,Ambrose Filde,Auditory,68,75,8,11,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,64.8,Average
01HNCCSP1JRP1RMG56TSS1HAP3,Gottfried d'Arcy,Visual,83,45,3,18,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,59.6,Average
01HNCCSP1NZVCWT098FB0KGC67,Frasco Givens,Visual,66,76,13,12,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,66.8,Average
01HNCCSP1SNE2PN6P19GS942YW,Stephanus Klimpke,Auditory,49,66,6,12,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,53.2,Average
01HNCCSP1WVKBWGYCQN5Y0FEV2,Mabel Prugel,Visual,72,65,15,6,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,63.2,Average
01HNCCSP1Z3FZ5JP0K730GX6MM,Chrystal Tender,Visual,12,41,21,7,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,32.4,Poor
01HNCCSP230C0YCTK2Y9KS3F23,Donetta Haughan,Kinesthetic,2,11,4,25,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,16.8,Poor
01HNCCSP262H8P1J1PV25HQCBM,Hayden Gerrans,Visual,12,85,1,25,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,49.2,Poor
01HNCCSP2AF4YEEPA6C9580G2R,Nydia Owthwaite,Kinesthetic,61,28,15,25,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,51.6,Average
01HNCCSP2D22PK1TG6XYXX63FS,Vannie Ilsley,Visual,68,35,8,23,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,53.6,Average
01HNCCSP2HCQE4N183JM7JGY5F,Rosabel Cobley,Kinesthetic,99,5,12,20,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,54.400000000000006,Average
01HNCCSP2MSACQKFDR6PHMW4NZ,Vanessa Schusterl,Visual,12,84,9,18,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,49.2,Poor
01HNCCSP2RKTYPJPRYEFQB24HN,Mylo Simmers,Visual,99,11,16,4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,52.0,Average
01HNCCSP2VCDHNBDXCVB028T4S,Abram Fish,Kinesthetic,97,19,13,20,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,59.6,Average
01HNCCSP2ZKVA71NW3TWEC02GZ,Neill Headly,Auditory,13,29,4,6,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,20.8,Poor
01HNCCSP331NMF5V9SVMKCD08E,Adele McClenaghan,Auditory,15,79,12,6,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,44.8,Poor
01HNCCSP36SYTZEQ3YRXVQVTQ3,Lina Vigus,Auditory,53,25,25,11,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,45.6,Poor
01HNCCSP3AD6PZMN2PKJZRA0R9,Catharine Dukes,Kinesthetic,15,75,14,7,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,44.4,Poor
01HNCCSP3DDDV8XHBG5NFBRTMT,Celle Pitherick,Kinesthetic,18,57,0,21,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,38.4,Poor
01HNCCSP3HX991QSMFSHWK89R8,Harland Bediss,Kinesthetic,52,36,16,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,48.8,Poor
01HNCCSP3M7GD5CWF0EKRZRSAT,Zuzana Gruszka,Kinesthetic,27,24,22,24,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,38.8,Poor
01HNCCSP3PWE8PMGXRQTGVAE74,Gilberto Gallon,Auditory,56,91,4,7,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,63.2,Average
01HNCCSP3QCCWDFHJPQMCJG8MA,Roxie Aizic,Visual,89,79,18,2,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,75.2,Good
01HNCCSP3S8XEZVF05WA2WMRGK,Padraig Millsap,Visual,91,95,6,25,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,86.8,Excellent
01HNCCSP3WPVC1SCHF82YTG0SA,Bert Commins,Visual,95,63,5,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,65.2,Average
01HNCCSP3XYBXB34WCBV1V4PVV,Tana Dudderidge,Kinesthetic,81,32,19,23,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,62.0,Average
01HNCCSP3Y3J5D3M5TQME1X41E,Jacquelin Kingcott,Auditory,99,37,6,6,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,59.2,Average
01HNCCSP40BPWN2WZ7H47YGVK9,Towney Arnauduc,Kinesthetic,33,9,21,7,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,28.000000000000004,Poor
01HNCCSP420345ZEHJ07GBNVFJ,Susann Bower,Auditory,13,69,15,11,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,43.2,Poor
01HNCCSP44GW093P91NPMRBQMR,Ermentrude Rhymer,Visual,35,94,9,21,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,63.6,Average
01HNCCSP474QYN0PVNJF31G1EQ,Morna Lumley,Kinesthetic,91,75,22,14,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,80.80000000000001,Good
01HNCCSP49NXFRSQYNMSJA50EZ,Trumann Buntain,Auditory,47,22,24,16,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,43.6,Poor
01HNCCSP4APFM6BMYC94JYEWD4,Lanny Kinnard,Kinesthetic,97,74,1,19,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,76.4,Good
01HNCCSP4B5EYFBJ0T9JQ2F9PW,Bertha Lung,Kinesthetic,43,78,9,16,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,58.4,Average
01HNCCSP4DG21N1Y3ECYMMH2D6,Adeline Fakes,Kinesthetic,31,34,15,17,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,38.8,Poor
01HNCCSP4YG0JEME3S32T51PQN,Leland Boliver,Visual,48,79,25,11,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,65.2,Average
01HNCCSP50YT30MM81WXW7B83T,Lyle Saynor,Auditory,71,40,20,9,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,56.00000000000001,Average
01HNCCSP51QJHXH3P81W6Q5FCT,Pedro Ubank,Kinesthetic,77,17,9,3,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,42.4,Poor
01HNCCSP53V2PP05VQ98SM57NH,Wenda Perchard,Visual,70,96,7,11,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,73.6,Good
01HNCCSP550KJZ95RTHMSS44BW,Rori Foulstone,Auditory,6,21,11,9,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,18.8,Poor
